rank,CpG_index,importance,importance_scaled
781,132481,533.0717,2.589316e-05
782,739092,532.4957,2.586518e-05
783,846134,532.0936,2.584565e-05
784,248933,531.848,2.583372e-05
785,346380,531.6258,2.582293e-05
786,95048,531.5669,2.582007e-05
787,3100,531.5104,2.581733e-05
788,821877,531.4212,2.581299e-05
789,443491,531.318,2.580798e-05
790,67697,531.2009,2.580229e-05
791,62833,531.0461,2.579477e-05
792,431593,531.0085,2.579295e-05
793,20402,530.9418,2.578971e-05
794,134925,530.9257,2.578892e-05
795,21872,530.8695,2.578619e-05
796,49751,530.8386,2.578469e-05
797,31437,530.8292,2.578423e-05
798,136398,530.6639,2.577621e-05
799,562347,530.4602,2.576631e-05
800,107603,530.2182,2.575456e-05
801,4018,529.9768,2.574283e-05
802,2015,529.9411,2.57411e-05
803,764947,529.9269,2.574041e-05
804,318429,529.4845,2.571892e-05
805,141721,529.4827,2.571883e-05
806,214645,529.1842,2.570433e-05
807,14255,529.1255,2.570148e-05
808,197201,528.903,2.569067e-05
809,604144,528.7557,2.568352e-05
810,642372,528.6809,2.567989e-05
811,656743,528.5368,2.567289e-05
812,651139,528.3533,2.566397e-05
813,798037,528.3088,2.566181e-05
814,252701,528.0698,2.56502e-05
815,350479,527.7485,2.56346e-05
816,23872,527.234,2.56096e-05
817,808395,526.1974,2.555925e-05
818,454950,526.1111,2.555506e-05
819,615207,525.9194,2.554575e-05
820,117870,525.851,2.554243e-05
821,804310,525.6415,2.553225e-05
822,755657,525.6094,2.553069e-05
823,611597,525.4073,2.552087e-05
824,385706,525.3185,2.551656e-05
825,222753,525.223,2.551192e-05
826,405873,525.1022,2.550606e-05
827,569033,524.6327,2.548325e-05
828,133005,524.0238,2.545367e-05
829,88139,523.8441,2.544494e-05
830,125989,523.0156,2.54047e-05
831,244365,522.8552,2.539691e-05
832,358214,522.7891,2.53937e-05
833,224379,522.0262,2.535664e-05
834,91495,522.0118,2.535594e-05
835,157255,521.8314,2.534718e-05
836,706033,521.7438,2.534293e-05
837,12253,520.9695,2.530532e-05
838,670292,520.742,2.529427e-05
839,19239,520.5964,2.528719e-05
840,101489,520.5682,2.528582e-05
841,65973,520.191,2.52675e-05
842,153500,519.981,2.52573e-05
843,473999,519.9374,2.525519e-05
844,722035,519.7497,2.524606e-05
845,70490,519.7412,2.524565e-05
846,675536,519.557,2.523671e-05
847,125988,519.5174,2.523478e-05
848,5177,519.4211,2.52301e-05
849,725419,519.4134,2.522973e-05
850,80843,519.3286,2.522561e-05
851,4849,519.0438,2.521178e-05
852,711175,519.0282,2.521102e-05
853,865113,519.0171,2.521048e-05
854,18210,518.9465,2.520705e-05
855,352880,518.2629,2.517385e-05
856,279646,518.2186,2.517169e-05
857,317912,518.1906,2.517033e-05
858,90077,518.0538,2.516369e-05
859,6064,518.0035,2.516125e-05
860,474832,517.9916,2.516067e-05
861,838440,517.9075,2.515658e-05
862,718393,517.8362,2.515312e-05
863,377085,517.8243,2.515255e-05
864,166655,517.1124,2.511796e-05
865,122812,517.0256,2.511375e-05
866,52785,516.8792,2.510664e-05
867,50691,516.7354,2.509965e-05
868,814498,516.3016,2.507858e-05
869,58827,516.1749,2.507243e-05
870,135355,515.9847,2.506319e-05
871,754380,515.957,2.506184e-05
872,76549,515.912,2.505966e-05
873,99096,515.7417,2.505138e-05
874,627055,515.6768,2.504823e-05
875,31811,515.5844,2.504374e-05
876,71797,515.2183,2.502596e-05
877,332676,514.6536,2.499853e-05
878,13557,514.5531,2.499365e-05
879,103927,514.3267,2.498265e-05
880,56675,514.2982,2.498127e-05
881,139755,513.902,2.496202e-05
882,510715,513.8922,2.496155e-05
883,839968,513.8922,2.496154e-05
884,588997,513.8479,2.49594e-05
885,116510,513.6785,2.495117e-05
886,789787,513.6125,2.494796e-05
887,121505,513.5309,2.4944e-05
888,34815,513.3881,2.493706e-05
889,428518,513.3732,2.493634e-05
890,582226,512.9518,2.491587e-05
891,87637,512.6735,2.490235e-05
892,786011,512.608,2.489917e-05
893,129906,512.5822,2.489792e-05
894,138146,512.5554,2.489662e-05
895,229827,512.3367,2.488599e-05
896,420932,512.3136,2.488487e-05
897,89736,512.1743,2.48781e-05
898,422148,512.1328,2.487608e-05
899,713735,511.7252,2.485629e-05
900,406618,510.8182,2.481223e-05
901,181331,510.7489,2.480887e-05
902,81599,510.4149,2.479264e-05
903,60540,510.1761,2.478105e-05
904,33005,510.002,2.477259e-05
905,846118,509.969,2.477098e-05
906,620369,509.7711,2.476137e-05
907,491663,509.4189,2.474427e-05
908,119799,509.2903,2.473801e-05
909,473840,509.2219,2.473469e-05
910,90369,509.1564,2.473151e-05
911,626538,508.5607,2.470258e-05
912,32029,508.5107,2.470015e-05
913,805947,508.3935,2.469446e-05
914,79430,508.3838,2.469399e-05
915,96804,508.3696,2.469329e-05
916,41540,508.1777,2.468397e-05
917,98336,507.3951,2.464596e-05
918,102274,507.2234,2.463762e-05
919,593318,507.169,2.463498e-05
920,645178,507.1076,2.463199e-05
921,35671,507.045,2.462895e-05
922,7459,506.8845,2.462116e-05
923,360457,506.775,2.461584e-05
924,85125,506.7077,2.461257e-05
925,544513,506.6884,2.461164e-05
926,137800,506.5395,2.46044e-05
927,48194,506.4079,2.459801e-05
928,111226,506.3742,2.459637e-05
929,110523,506.1803,2.458695e-05
930,611900,506.0255,2.457944e-05
931,137096,505.7801,2.456751e-05
932,136348,505.7458,2.456585e-05
933,286361,505.7023,2.456373e-05
934,131499,505.4116,2.454961e-05
935,686902,505.3672,2.454746e-05
936,593100,505.3119,2.454477e-05
937,68059,505.2468,2.454161e-05
938,538751,505.2316,2.454087e-05
939,96933,504.6117,2.451076e-05
940,5923,504.2332,2.449238e-05
941,1393,504.1685,2.448923e-05
942,2771,503.7448,2.446865e-05
943,756170,503.7435,2.446859e-05
944,131421,503.6283,2.446299e-05
945,59370,503.5622,2.445978e-05
946,772037,503.5443,2.445892e-05
947,688884,503.4123,2.44525e-05
948,497031,503.2885,2.444649e-05
949,733504,503.2725,2.444571e-05
950,399725,503.1399,2.443927e-05
951,285646,503.1151,2.443807e-05
952,94324,502.8274,2.442409e-05
953,18481,502.3336,2.440011e-05
954,93609,501.9338,2.438068e-05
955,568440,501.3778,2.435368e-05
956,19753,501.3749,2.435354e-05
957,71354,501.1404,2.434215e-05
958,632772,500.9739,2.433406e-05
959,417172,500.8507,2.432808e-05
960,308931,500.7557,2.432346e-05
961,61596,500.7542,2.432339e-05
962,62777,500.6865,2.43201e-05
963,67617,500.2636,2.429956e-05
964,441915,500.1607,2.429456e-05
965,268753,499.9395,2.428381e-05
966,571516,499.9325,2.428348e-05
967,451398,499.8391,2.427894e-05
968,83806,499.6549,2.426999e-05
969,524950,499.4629,2.426066e-05
970,71742,499.328,2.425411e-05
971,101204,499.1463,2.424529e-05
972,61180,499.0529,2.424075e-05
973,90947,498.9337,2.423496e-05
974,74755,498.6478,2.422107e-05
975,438793,498.4996,2.421387e-05
976,613122,498.4545,2.421169e-05
977,40159,497.8996,2.418473e-05
978,42724,497.6705,2.41736e-05
979,7506,497.2471,2.415303e-05
980,109417,497.1456,2.41481e-05
981,279044,496.8272,2.413264e-05
982,69235,496.6519,2.412413e-05
983,59493,496.5887,2.412106e-05
984,637305,496.5781,2.412054e-05
985,333863,496.5603,2.411967e-05
986,71881,496.4525,2.411444e-05
987,374746,496.3731,2.411058e-05
988,25570,496.1919,2.410178e-05
989,544447,496.0908,2.409687e-05
990,17749,496.0004,2.409248e-05
991,132235,495.8364,2.408451e-05
992,214475,495.7719,2.408138e-05
993,375927,495.5815,2.407213e-05
994,43626,495.4139,2.406399e-05
995,345435,495.261,2.405657e-05
996,808627,495.2214,2.405464e-05
997,736,495.162,2.405175e-05
998,662999,494.7427,2.403139e-05
999,52368,494.6408,2.402644e-05
1000,734284,494.502,2.40197e-05
1001,39845,494.4809,2.401867e-05
1002,432165,494.3723,2.40134e-05
1003,464323,494.2364,2.400679e-05
1004,11202,494.2233,2.400616e-05
1005,122500,494.1666,2.40034e-05
1006,137536,494.0691,2.399867e-05
1007,20611,493.9998,2.39953e-05
1008,29922,493.9514,2.399295e-05
1009,804205,493.8543,2.398824e-05
1010,17632,493.6838,2.397996e-05
1011,3934,493.661,2.397885e-05
1012,863261,493.5663,2.397425e-05
1013,778260,493.4479,2.39685e-05
1014,307369,493.3018,2.39614e-05
1015,213622,493.1796,2.395546e-05
1016,849112,493.0783,2.395054e-05
1017,356322,493.0491,2.394912e-05
1018,135875,492.4222,2.391867e-05
1019,258876,492.4109,2.391812e-05
1020,611147,492.1784,2.390683e-05
1021,492057,492.1383,2.390489e-05
1022,468049,491.7099,2.388407e-05
1023,295444,491.7038,2.388378e-05
1024,157950,491.5106,2.387439e-05
1025,49291,491.168,2.385775e-05
1026,104023,490.843,2.384196e-05
1027,74644,490.4051,2.38207e-05
1028,26905,490.3614,2.381857e-05
1029,844234,490.2474,2.381304e-05
1030,85423,490.0782,2.380482e-05
1031,18579,489.9543,2.37988e-05
1032,775848,489.7954,2.379108e-05
1033,44604,489.7072,2.378679e-05
1034,457217,489.5658,2.377993e-05
1035,806208,489.553,2.377931e-05
1036,95567,489.4167,2.377269e-05
1037,225356,489.183,2.376133e-05
1038,511935,489.1446,2.375947e-05
1039,78869,489.1283,2.375868e-05
1040,862532,488.8993,2.374755e-05
1041,618400,488.8517,2.374524e-05
1042,244719,488.8031,2.374288e-05
1043,22554,488.5514,2.373066e-05
1044,699832,488.5236,2.37293e-05
1045,252208,488.3694,2.372182e-05
1046,25117,488.1268,2.371003e-05
1047,352617,488.0356,2.37056e-05
1048,12651,488.0227,2.370498e-05
1049,6377,487.6863,2.368864e-05
1050,620087,487.5306,2.368107e-05
1051,712259,487.4909,2.367914e-05
1052,477061,487.3703,2.367328e-05
1053,779878,487.2899,2.366938e-05
1054,134950,486.976,2.365413e-05
1055,101889,486.9442,2.365259e-05
1056,824509,486.9315,2.365197e-05
1057,335839,486.819,2.364651e-05
1058,180408,486.8134,2.364623e-05
1059,562260,486.737,2.364253e-05
1060,341,486.725,2.364194e-05
1061,832815,486.6901,2.364024e-05
1062,597434,486.5717,2.36345e-05
1063,13365,486.496,2.363082e-05
1064,40607,486.1996,2.361642e-05
1065,62632,486.1233,2.361271e-05
1066,58452,485.9573,2.360465e-05
1067,15902,485.6509,2.358977e-05
1068,83720,485.5714,2.35859e-05
1069,136746,485.2252,2.356909e-05
1070,572398,485.0499,2.356057e-05
1071,58554,484.9546,2.355595e-05
1072,208227,484.8187,2.354934e-05
1073,162200,484.6562,2.354145e-05
1074,567138,484.6156,2.353948e-05
1075,632977,483.9934,2.350926e-05
1076,46925,483.8136,2.350052e-05
1077,186355,483.6936,2.34947e-05
1078,85219,483.6316,2.349168e-05
1079,225351,483.6134,2.34908e-05
1080,819437,483.1986,2.347065e-05
1081,70594,483.1007,2.346589e-05
1082,21225,483.0687,2.346434e-05
1083,17887,483.0269,2.346231e-05
1084,6556,482.9427,2.345822e-05
1085,113317,482.4867,2.343607e-05
1086,94056,482.2785,2.342596e-05
1087,197223,482.1723,2.34208e-05
1088,90119,481.9596,2.341047e-05
1089,47682,481.9136,2.340823e-05
1090,8655,481.632,2.339456e-05
1091,715801,481.6131,2.339364e-05
1092,491547,481.3463,2.338068e-05
1093,127805,481.151,2.337119e-05
1094,795765,481.1375,2.337054e-05
1095,125474,480.9329,2.33606e-05
1096,126530,480.8329,2.335574e-05
1097,53725,480.2148,2.332572e-05
1098,718412,479.7547,2.330337e-05
1099,70609,479.6213,2.329689e-05
1100,795289,479.5572,2.329377e-05
1101,662600,479.4171,2.328697e-05
1102,844644,479.2239,2.327759e-05
1103,36233,479.0455,2.326892e-05
1104,401512,478.9963,2.326653e-05
1105,14394,478.9405,2.326382e-05
1106,106222,478.9311,2.326336e-05
1107,77468,478.8564,2.325974e-05
1108,568641,478.8407,2.325897e-05
1109,451713,478.8219,2.325806e-05
1110,473492,478.8049,2.325723e-05
1111,213594,478.7398,2.325407e-05
1112,445400,478.6197,2.324824e-05
1113,354896,478.5534,2.324502e-05
1114,752657,478.4806,2.324148e-05
1115,333941,478.4625,2.32406e-05
1116,108680,478.363,2.323577e-05
1117,181698,478.3211,2.323374e-05
1118,820499,478.0439,2.322027e-05
1119,848341,477.9402,2.321523e-05
1120,563936,477.7545,2.320621e-05
1121,498522,477.5569,2.319662e-05
1122,803032,476.9998,2.316955e-05
1123,14597,476.766,2.315819e-05
1124,339243,476.7498,2.315741e-05
1125,607186,476.6977,2.315488e-05
1126,113140,476.673,2.315368e-05
1127,63329,476.551,2.314776e-05
1128,667230,476.2596,2.31336e-05
1129,88737,475.9842,2.312022e-05
1130,26392,475.7436,2.310854e-05
1131,191367,475.6735,2.310513e-05
1132,156878,475.586,2.310088e-05
1133,14904,475.4945,2.309643e-05
1134,85078,475.3842,2.309108e-05
1135,334024,475.1358,2.307901e-05
1136,32791,475.0557,2.307512e-05
1137,45283,474.8985,2.306749e-05
1138,369511,474.8869,2.306692e-05
1139,28462,474.8797,2.306657e-05
1140,534380,474.7527,2.30604e-05
1141,728494,474.5824,2.305213e-05
1142,26767,474.5277,2.304948e-05
1143,70746,474.3849,2.304254e-05
1144,166014,474.3342,2.304008e-05
1145,714422,474.0373,2.302565e-05
1146,129031,473.9873,2.302323e-05
1147,594310,473.9692,2.302235e-05
1148,509505,473.9572,2.302176e-05
1149,16913,473.7355,2.301099e-05
1150,65469,472.9062,2.297071e-05
1151,15316,472.865,2.296871e-05
1152,845273,472.803,2.29657e-05
1153,16351,472.7083,2.29611e-05
1154,299604,472.6578,2.295865e-05
1155,816041,472.4547,2.294878e-05
1156,338754,472.1838,2.293562e-05
1157,203240,472.0826,2.293071e-05
1158,93477,472.0821,2.293068e-05
1159,2487,471.9721,2.292534e-05
1160,806300,471.8817,2.292095e-05
1161,79355,471.8686,2.292031e-05
1162,244192,471.8142,2.291767e-05
1163,14506,471.7845,2.291623e-05
1164,461667,471.6069,2.29076e-05
1165,134490,471.4904,2.290194e-05
1166,514928,471.2588,2.289069e-05
1167,863704,471.2523,2.289038e-05
1168,96121,471.0495,2.288053e-05
1169,109716,470.6939,2.286325e-05
1170,12030,470.3281,2.284549e-05
1171,557410,470.2668,2.284251e-05
1172,836016,470.1293,2.283583e-05
1173,111988,470.0468,2.283182e-05
1174,251538,469.8354,2.282155e-05
1175,116355,469.1683,2.278915e-05
1176,583685,469.0064,2.278129e-05
1177,20593,468.8984,2.277604e-05
1178,810118,468.792,2.277087e-05
1179,103471,468.763,2.276946e-05
1180,134465,468.6841,2.276563e-05
1181,103344,468.5941,2.276126e-05
1182,504796,468.5312,2.27582e-05
1183,59847,468.5212,2.275772e-05
1184,54689,468.4342,2.275349e-05
1185,806104,468.4296,2.275327e-05
1186,600303,468.2858,2.274628e-05
1187,763824,468.197,2.274197e-05
1188,54792,467.9611,2.273051e-05
1189,784417,467.8882,2.272697e-05
1190,661830,467.868,2.272599e-05
1191,112394,467.8627,2.272573e-05
1192,222521,467.7254,2.271906e-05
1193,104757,467.6472,2.271527e-05
1194,68490,467.4199,2.270422e-05
1195,16338,467.4162,2.270404e-05
1196,176399,467.3201,2.269938e-05
1197,20372,467.2782,2.269734e-05
1198,771570,466.9916,2.268342e-05
1199,696524,466.8327,2.26757e-05
1200,658696,466.7124,2.266986e-05
1201,82616,466.6001,2.26644e-05
1202,59528,466.5713,2.2663e-05
1203,678761,465.9909,2.263481e-05
1204,767936,465.7452,2.262288e-05
1205,36037,465.4307,2.26076e-05
1206,722933,465.2982,2.260116e-05
1207,146157,465.2325,2.259797e-05
1208,10258,465.1679,2.259484e-05
1209,859350,464.7767,2.257584e-05
1210,109996,464.4966,2.256223e-05
1211,795165,464.4821,2.256153e-05
1212,41050,464.343,2.255477e-05
1213,338207,464.2929,2.255233e-05
1214,293915,464.2556,2.255052e-05
1215,130100,464.0264,2.253939e-05
1216,122449,463.9816,2.253722e-05
1217,796376,463.9603,2.253618e-05
1218,289623,463.8734,2.253196e-05
1219,32326,463.8529,2.253096e-05
1220,465056,463.6406,2.252065e-05
1221,117770,463.5893,2.251816e-05
1222,67787,463.4927,2.251347e-05
1223,145835,463.2634,2.250233e-05
1224,127471,463.1775,2.249816e-05
1225,9902,463.1346,2.249607e-05
1226,420647,462.994,2.248924e-05
1227,582420,462.8891,2.248415e-05
1228,366151,462.8127,2.248043e-05
1229,256921,462.6868,2.247432e-05
1230,525239,462.6487,2.247247e-05
1231,127801,462.5116,2.246581e-05
1232,692973,462.3923,2.246002e-05
1233,119238,462.381,2.245947e-05
1234,110420,462.3422,2.245758e-05
1235,43558,462.3394,2.245745e-05
1236,354080,462.2417,2.24527e-05
1237,652974,462.1812,2.244976e-05
1238,715678,462.0163,2.244175e-05
1239,739943,461.9148,2.243682e-05
1240,87067,461.8973,2.243597e-05
1241,183940,461.799,2.24312e-05
1242,493775,461.6876,2.242579e-05
1243,114925,461.5891,2.2421e-05
1244,110757,461.3952,2.241158e-05
1245,50428,461.306,2.240725e-05
1246,360148,460.7494,2.238021e-05
1247,655129,460.6263,2.237424e-05
1248,211018,460.6105,2.237347e-05
1249,256481,460.5416,2.237012e-05
1250,635249,460.5023,2.236821e-05
1251,527440,460.2131,2.235416e-05
1252,617325,460.087,2.234804e-05
1253,615227,459.9989,2.234376e-05
1254,714523,459.9962,2.234363e-05
1255,256477,459.8934,2.233864e-05
1256,497477,459.4951,2.231929e-05
1257,122882,459.3535,2.231241e-05
1258,415396,459.1837,2.230416e-05
1259,301062,459.0594,2.229813e-05
1260,676074,458.9176,2.229124e-05
1261,19519,458.8206,2.228653e-05
1262,82082,458.6642,2.227893e-05
1263,467765,458.4678,2.226939e-05
1264,137298,458.2002,2.225639e-05
1265,260685,457.9189,2.224273e-05
1266,698331,457.72,2.223307e-05
1267,726666,457.6494,2.222963e-05
1268,15599,457.6136,2.22279e-05
1269,344898,457.4283,2.22189e-05
1270,749957,457.3972,2.221739e-05
1271,555933,457.3816,2.221663e-05
1272,80012,457.3211,2.221369e-05
1273,38790,457.259,2.221067e-05
1274,721806,457.1454,2.220516e-05
1275,58945,457.1404,2.220491e-05
1276,137885,457.1265,2.220424e-05
1277,21130,456.8652,2.219154e-05
1278,298194,456.8053,2.218863e-05
1279,746900,456.4915,2.217339e-05
1280,422757,456.4441,2.217109e-05
1281,248017,456.4108,2.216947e-05
1282,91615,456.3437,2.216621e-05
1283,147333,456.254,2.216186e-05
1284,537542,456.0902,2.21539e-05
1285,612606,456.0512,2.215201e-05
1286,3097,456.0503,2.215196e-05
1287,224440,455.8973,2.214453e-05
1288,529270,455.8769,2.214354e-05
1289,347960,455.8383,2.214166e-05
1290,47440,455.786,2.213913e-05
1291,35999,455.681,2.213403e-05
1292,225895,455.595,2.212985e-05
1293,186567,455.5094,2.212569e-05
1294,208760,455.2642,2.211378e-05
1295,457212,455.0934,2.210549e-05
1296,396022,455.0611,2.210392e-05
1297,135442,454.9184,2.209698e-05
1298,47907,454.8899,2.20956e-05
1299,315021,454.8204,2.209222e-05
1300,828062,454.8198,2.209219e-05
1301,707065,454.7714,2.208984e-05
1302,717122,454.3815,2.20709e-05
1303,191376,454.2645,2.206522e-05
1304,58373,454.1314,2.205876e-05
1305,198295,453.9566,2.205026e-05
1306,611955,453.9464,2.204977e-05
1307,440264,453.9184,2.204841e-05
1308,83756,453.8642,2.204578e-05
1309,609844,453.8569,2.204542e-05
1310,71648,453.4985,2.202801e-05
1311,476441,453.4965,2.202792e-05
1312,715787,453.4739,2.202682e-05
1313,18930,453.293,2.201803e-05
1314,433336,452.61,2.198486e-05
1315,773947,452.5815,2.198347e-05
1316,218110,452.3904,2.197419e-05
1317,408665,452.3606,2.197274e-05
1318,98673,452.0118,2.19558e-05
1319,254337,451.7488,2.194303e-05
1320,120832,451.5042,2.193114e-05
1321,391067,451.4124,2.192668e-05
1322,118758,451.3417,2.192325e-05
1323,515160,451.2298,2.191781e-05
1324,811731,451.2264,2.191765e-05
1325,268763,451.0911,2.191108e-05
1326,237705,451.0074,2.190701e-05
1327,25119,450.9016,2.190187e-05
1328,401011,450.6837,2.189129e-05
1329,63297,450.4189,2.187843e-05
1330,340382,450.3412,2.187465e-05
1331,14489,450.2442,2.186994e-05
1332,716017,450.2026,2.186792e-05
1333,98359,450.0593,2.186096e-05
1334,118731,450.0486,2.186044e-05
1335,623408,450.0187,2.185899e-05
1336,553628,450.0002,2.185809e-05
1337,28696,449.9023,2.185333e-05
1338,56959,449.8965,2.185305e-05
1339,93442,449.832,2.184992e-05
1340,586400,449.7054,2.184377e-05
1341,410904,449.5823,2.183779e-05
1342,834795,449.515,2.183452e-05
1343,142597,449.3447,2.182625e-05
1344,156759,449.3184,2.182497e-05
1345,836102,449.2985,2.1824e-05
1346,768175,449.1848,2.181848e-05
1347,272564,449.1137,2.181503e-05
1348,556959,448.965,2.18078e-05
1349,629382,448.7187,2.179584e-05
1350,861982,448.5955,2.178985e-05
1351,107251,448.5936,2.178976e-05
1352,236035,448.572,2.178871e-05
1353,110579,447.9613,2.175905e-05
1354,198353,447.9261,2.175734e-05
1355,474929,447.7818,2.175033e-05
1356,274294,447.6886,2.174581e-05
1357,574151,447.5851,2.174078e-05
1358,526446,447.5339,2.173829e-05
1359,301305,447.4028,2.173192e-05
1360,747730,447.2546,2.172473e-05
1361,565050,447.1655,2.17204e-05
1362,115722,447.1483,2.171956e-05
1363,87425,446.9951,2.171212e-05
1364,733622,446.9726,2.171103e-05
1365,232131,446.9241,2.170867e-05
1366,397777,446.8713,2.170611e-05
1367,713256,446.6381,2.169478e-05
1368,44445,446.5063,2.168837e-05
1369,822000,446.3524,2.16809e-05
1370,134798,446.2778,2.167728e-05
1371,72804,446.1283,2.167002e-05
1372,625754,445.948,2.166126e-05
1373,379027,445.9389,2.166082e-05
1374,252893,445.8037,2.165425e-05
1375,47017,445.7483,2.165156e-05
1376,348843,445.6699,2.164775e-05
1377,765397,445.5847,2.164361e-05
1378,660112,445.5803,2.16434e-05
1379,668588,445.5398,2.164143e-05
1380,102797,445.5161,2.164028e-05
1381,701546,445.2337,2.162656e-05
1382,291027,445.212,2.162551e-05
1383,445481,445.1907,2.162448e-05
1384,91243,445.1664,2.162329e-05
1385,15431,445.1194,2.162101e-05
1386,758797,445.0817,2.161918e-05
1387,364024,445.013,2.161584e-05
1388,78915,444.7003,2.160066e-05
1389,304914,444.5986,2.159571e-05
1390,617558,444.0602,2.156956e-05
1391,61147,444.0022,2.156674e-05
1392,792757,443.9854,2.156593e-05
1393,10424,443.831,2.155843e-05
1394,602509,443.5786,2.154617e-05
1395,20544,443.5388,2.154423e-05
1396,594763,443.4727,2.154103e-05
1397,434679,443.3791,2.153648e-05
1398,350362,443.3392,2.153454e-05
1399,276986,443.2985,2.153256e-05
1400,260581,443.2846,2.153189e-05
1401,122830,443.166,2.152613e-05
1402,128663,443.1025,2.152304e-05
1403,854997,443.073,2.152161e-05
1404,766461,443.0359,2.151981e-05
1405,691512,443.0249,2.151928e-05
1406,72310,442.8888,2.151266e-05
1407,812796,442.7901,2.150787e-05
1408,800712,442.5747,2.149741e-05
1409,463502,442.5421,2.149582e-05
1410,180192,442.4977,2.149366e-05
1411,530403,442.4844,2.149302e-05
1412,104073,442.4389,2.149081e-05
1413,14918,442.3966,2.148876e-05
1414,82402,441.9184,2.146553e-05
1415,216922,441.3514,2.143799e-05
1416,93145,441.2613,2.143361e-05
1417,25563,441.2183,2.143152e-05
1418,38871,441.1524,2.142832e-05
1419,174293,441.1281,2.142714e-05
1420,93664,441.1014,2.142584e-05
1421,469463,440.9313,2.141758e-05
1422,643129,440.8157,2.141197e-05
1423,17553,440.77,2.140974e-05
1424,829309,440.3063,2.138722e-05
1425,402317,440.2472,2.138435e-05
1426,79782,440.1506,2.137966e-05
1427,504371,440.0745,2.137596e-05
1428,61315,439.9625,2.137052e-05
1429,77790,439.6421,2.135496e-05
1430,91626,439.4579,2.134601e-05
1431,733971,439.3272,2.133967e-05
1432,100537,439.1345,2.13303e-05
1433,387055,438.9628,2.132196e-05
1434,765257,438.8941,2.131863e-05
1435,660914,438.8701,2.131746e-05
1436,730953,438.8635,2.131714e-05
1437,277673,438.7046,2.130942e-05
1438,120065,438.6715,2.130781e-05
1439,392235,438.5477,2.13018e-05
1440,192483,438.5459,2.130171e-05
1441,761029,438.5025,2.129961e-05
1442,42617,438.484,2.129871e-05
1443,209327,438.4307,2.129612e-05
1444,173909,438.2302,2.128638e-05
1445,104779,438.2249,2.128612e-05
1446,23299,438.1251,2.128127e-05
1447,127425,438.1202,2.128103e-05
1448,130979,437.9846,2.127445e-05
1449,110792,437.9468,2.127261e-05
1450,49787,437.8972,2.12702e-05
1451,1863,437.507,2.125125e-05
1452,20631,437.3917,2.124565e-05
1453,488416,437.3479,2.124352e-05
1454,635906,436.986,2.122594e-05
1455,491350,436.8199,2.121787e-05
1456,43109,436.7757,2.121573e-05
1457,39089,436.5363,2.12041e-05
1458,227703,436.0856,2.118221e-05
1459,444191,436.0629,2.11811e-05
1460,272802,436.0522,2.118058e-05
1461,24666,436.032,2.11796e-05
1462,305310,436.0034,2.117822e-05
1463,426486,435.918,2.117407e-05
1464,24273,435.9034,2.117336e-05
1465,593756,435.8694,2.117171e-05
1466,50114,435.6273,2.115994e-05
1467,553071,435.5528,2.115633e-05
1468,93910,435.3456,2.114626e-05
1469,63713,435.3381,2.11459e-05
1470,31607,435.2908,2.11436e-05
1471,762425,435.2544,2.114183e-05
1472,781490,435.1552,2.113701e-05
1473,70348,435.0846,2.113359e-05
1474,74345,435.0575,2.113227e-05
1475,30645,435.0412,2.113148e-05
1476,54715,434.9315,2.112615e-05
1477,60334,434.9242,2.112579e-05
1478,135797,434.9057,2.11249e-05
1479,69230,434.8987,2.112456e-05
1480,227774,434.8887,2.112407e-05
1481,774536,434.7588,2.111776e-05
1482,826349,434.7048,2.111514e-05
1483,623376,434.6365,2.111182e-05
1484,117223,434.5907,2.110959e-05
1485,130176,434.5668,2.110843e-05
1486,344921,434.5193,2.110613e-05
1487,247141,434.4347,2.110202e-05
1488,20089,434.3589,2.109834e-05
1489,278060,433.7567,2.106908e-05
1490,859651,433.6231,2.106259e-05
1491,129200,433.5829,2.106064e-05
1492,1893,433.2925,2.104654e-05
1493,697752,433.283,2.104607e-05
1494,189431,433.0079,2.103271e-05
1495,760897,432.8866,2.102682e-05
1496,302862,432.8682,2.102593e-05
1497,766140,432.5354,2.100976e-05
1498,424791,432.4332,2.10048e-05
1499,52849,432.4154,2.100393e-05
1500,11738,432.4038,2.100337e-05
1501,11093,432.3712,2.100179e-05
1502,416114,432.3394,2.100024e-05
1503,102643,432.2867,2.099768e-05
1504,127955,432.1929,2.099313e-05
1505,452257,432.1826,2.099263e-05
1506,309221,432.0403,2.098571e-05
1507,51935,431.8432,2.097614e-05
1508,718338,431.6261,2.096559e-05
1509,47395,431.4986,2.09594e-05
1510,464610,431.4205,2.095561e-05
1511,594167,431.2453,2.09471e-05
1512,74421,431.1976,2.094478e-05
1513,126178,431.0584,2.093802e-05
1514,753636,430.9843,2.093442e-05
1515,54575,430.9258,2.093158e-05
1516,613295,430.8018,2.092556e-05
1517,607006,430.8004,2.092548e-05
1518,121706,430.7421,2.092265e-05
1519,655643,430.6554,2.091844e-05
1520,138752,430.6157,2.091652e-05
1521,222622,430.5765,2.091461e-05
1522,26365,430.4516,2.090854e-05
1523,665690,430.4402,2.090799e-05
1524,619321,430.3987,2.090597e-05
1525,28032,430.3969,2.090589e-05
1526,637910,430.3897,2.090554e-05
1527,768665,430.2798,2.09002e-05
1528,557940,430.2575,2.089912e-05
1529,134551,430.1245,2.089266e-05
1530,760606,429.9602,2.088468e-05
1531,708307,429.8513,2.087939e-05
